alloc,,robots,,permut,,attr,,time  (maxSucc value=prob. of failing times 100)
1,,[r2, r3, r1],,[1970022937, 186, 1935706587],,{maxSucc=70.23718677793507, minTravel=800.0},,15741
65,,[r2, r3, r1],,[49387268, 252, 1074139217],,{maxSucc=63.135946840265866, minTravel=839.0},,8426774
65,,[r2, r3, r1],,[662500018, 673, 374244868],,{maxSucc=63.135946840265866, minTravel=850.0},,8431871
65,,[r2, r3, r1],,[1088146839, 56, 938322929],,{maxSucc=63.135946840265866, minTravel=771.0},,8434333
65,,[r2, r3, r1],,[999535801, 658, 1741155029],,{maxSucc=63.135946840265866, minTravel=708.0},,8436925
65,,[r2, r3, r1],,[1383169743, 46, 19722475],,{maxSucc=63.135946840265866, minTravel=650.0},,8441974
65,,[r2, r3, r1],,[1642703294, 396, 3737249],,{maxSucc=63.135946840265866, minTravel=681.0},,8444494
65,,[r2, r3, r1],,[1250208508, 647, 836164201],,{maxSucc=63.13594684026588, minTravel=810.0},,8447009
65,,[r2, r3, r1],,[430621941, 4, 1611057763],,{maxSucc=63.135946840265866, minTravel=758.0},,8449274
65,,[r2, r3, r1],,[734115029, 195, 376736968],,{maxSucc=63.135946840265866, minTravel=737.0},,8454194
65,,[r2, r3, r1],,[1125593046, 606, 1730096736],,{maxSucc=63.135946840265866, minTravel=762.0},,8456782
65,,[r2, r3, r1],,[1959559354, 566, 1557062551],,{maxSucc=63.135946840265866, minTravel=798.0},,8464300
65,,[r2, r3, r1],,[990309136, 713, 230135713],,{maxSucc=63.135946840265866, minTravel=688.0},,8466852
65,,[r2, r3, r1],,[763680359, 223, 1913471762],,{maxSucc=63.135946840265866, minTravel=841.0},,8471945
65,,[r2, r3, r1],,[1579591458, 603, 1965019108],,{maxSucc=63.13594684026585, minTravel=787.0},,8474470
65,,[r2, r3, r1],,[1520825117, 618, 1024199458],,{maxSucc=63.135946840265866, minTravel=771.0},,8479331
65,,[r2, r3, r1],,[819469471, 375, 1551789526],,{maxSucc=63.135946840265866, minTravel=743.0},,8486942
65,,[r2, r3, r1],,[924896190, 635, 1717240283],,{maxSucc=63.135946840265866, minTravel=823.0},,8491025
65,,[r2, r3, r1],,[1574812619, 598, 548299264],,{maxSucc=63.135946840265866, minTravel=765.0},,8498887
65,,[r2, r3, r1],,[817115847, 279, 251329015],,{maxSucc=63.135946840265866, minTravel=806.0},,8509433
65,,[r2, r3, r1],,[1376727172, 503, 1794587663],,{maxSucc=63.135946840265866, minTravel=693.0},,8514410
65,,[r2, r3, r1],,[9333930, 683, 874158752],,{maxSucc=63.13594684026585, minTravel=718.0},,8519443
65,,[r2, r3, r1],,[1089985518, 302, 1364080192],,{maxSucc=63.135946840265866, minTravel=799.0},,8522037
65,,[r2, r3, r1],,[1169068693, 323, 1502993328],,{maxSucc=63.135946840265866, minTravel=773.0},,8527024
65,,[r2, r3, r1],,[1445927897, 232, 396027302],,{maxSucc=63.135946840265866, minTravel=728.0},,8529501
66,,[r2, r3, r1],,[186496349, 354, 1591270731],,{maxSucc=63.135946840265866, minTravel=655.0},,8532081
66,,[r2, r3, r1],,[1792250504, 377, 947308624],,{maxSucc=63.13594684026588, minTravel=745.0},,8539810
66,,[r2, r3, r1],,[62379000, 419, 983508132],,{maxSucc=63.135946840265866, minTravel=860.0},,8557271
66,,[r2, r3, r1],,[683729517, 68, 1872348241],,{maxSucc=63.135946840265866, minTravel=871.0},,8569881
66,,[r2, r3, r1],,[441181111, 719, 1505159638],,{maxSucc=63.135946840265866, minTravel=772.0},,8573244
66,,[r2, r3, r1],,[1040288149, 590, 1685593405],,{maxSucc=63.135946840265866, minTravel=729.0},,8576359
66,,[r2, r3, r1],,[37758605, 293, 1540321213],,{maxSucc=63.135946840265866, minTravel=789.0},,8579096
66,,[r2, r3, r1],,[906317815, 283, 1037620497],,{maxSucc=63.135946840265866, minTravel=853.0},,8590305
66,,[r2, r3, r1],,[1734176011, 517, 1079496749],,{maxSucc=63.13594684026588, minTravel=787.0},,8592850
66,,[r2, r3, r1],,[555170221, 101, 798430889],,{maxSucc=63.135946840265866, minTravel=703.0},,8603470
66,,[r2, r3, r1],,[608884332, 366, 611845139],,{maxSucc=63.13594684026585, minTravel=799.0},,8606172
66,,[r2, r3, r1],,[1907440092, 417, 1373072868],,{maxSucc=63.135946840265866, minTravel=831.0},,8608724
66,,[r2, r3, r1],,[1560726695, 217, 981213654],,{maxSucc=63.135946840265866, minTravel=764.0},,8616559
66,,[r2, r3, r1],,[921127748, 239, 214521450],,{maxSucc=63.135946840265866, minTravel=834.0},,8619126
66,,[r2, r3, r1],,[1456698824, 669, 294979419],,{maxSucc=63.135946840265866, minTravel=778.0},,8621765
66,,[r2, r3, r1],,[1928047157, 337, 1327264934],,{maxSucc=63.135946840265866, minTravel=838.0},,8624398
66,,[r2, r3, r1],,[674778549, 247, 689171129],,{maxSucc=63.135946840265866, minTravel=739.0},,8626894
66,,[r2, r3, r1],,[218739107, 253, 1240219732],,{maxSucc=63.135946840265866, minTravel=770.0},,8629441
66,,[r2, r3, r1],,[94869966, 375, 131900042],,{maxSucc=63.135946840265866, minTravel=801.0},,8632114
66,,[r2, r3, r1],,[1429450750, 517, 687019437],,{maxSucc=63.135946840265866, minTravel=736.0},,8634660
66,,[r2, r3, r1],,[745556573, 298, 1648718866],,{maxSucc=63.13594684026588, minTravel=596.0},,8639773
66,,[r2, r3, r1],,[1040089929, 64, 1643331735],,{maxSucc=63.13594684026585, minTravel=773.0},,8649569
66,,[r2, r3, r1],,[890916874, 372, 740331820],,{maxSucc=63.135946840265866, minTravel=833.0},,8652174
66,,[r2, r3, r1],,[1282488128, 22, 459954458],,{maxSucc=63.13594684026588, minTravel=757.0},,8657180
66,,[r2, r3, r1],,[551595761, 643, 210316808],,{maxSucc=63.135946840265866, minTravel=862.0},,8659723
67,,[r2, r3, r1],,[1216834890, 96, 1708734309],,{maxSucc=63.135946840265866, minTravel=818.0},,8662390
67,,[r2, r3, r1],,[1677999009, 531, 1771824069],,{maxSucc=63.135946840265866, minTravel=840.0},,8664808
67,,[r2, r3, r1],,[464652606, 580, 1629672851],,{maxSucc=63.135946840265866, minTravel=781.0},,8672275
67,,[r2, r3, r1],,[1857882371, 682, 1215000456],,{maxSucc=63.135946840265866, minTravel=796.0},,8674834
67,,[r2, r3, r1],,[1778539554, 204, 884577583],,{maxSucc=63.13594684026588, minTravel=775.0},,8681235
67,,[r2, r3, r1],,[786435681, 234, 282856881],,{maxSucc=63.135946840265866, minTravel=843.0},,8686459
67,,[r2, r3, r1],,[141185727, 165, 320026889],,{maxSucc=63.135946840265866, minTravel=770.0},,8697191
67,,[r2, r3, r1],,[1642460388, 286, 206450498],,{maxSucc=63.135946840265866, minTravel=781.0},,8717639
67,,[r2, r3, r1],,[1162340325, 511, 1448605511],,{maxSucc=63.135946840265866, minTravel=852.0},,8719660
67,,[r2, r3, r1],,[624588110, 114, 970232317],,{maxSucc=63.135946840265866, minTravel=662.0},,8722206
67,,[r2, r3, r1],,[720936245, 77, 444197173],,{maxSucc=63.135946840265866, minTravel=791.0},,8724688
67,,[r2, r3, r1],,[1588216312, 510, 15477176],,{maxSucc=63.13594684026585, minTravel=811.0},,8727300
67,,[r2, r3, r1],,[119224352, 344, 441262622],,{maxSucc=63.13594684026585, minTravel=862.0},,8729777
67,,[r2, r3, r1],,[1651058757, 476, 816899291],,{maxSucc=63.135946840265866, minTravel=825.0},,8732430
67,,[r2, r3, r1],,[1003196258, 489, 1773177967],,{maxSucc=63.135946840265866, minTravel=780.0},,8737524
67,,[r2, r3, r1],,[1530669365, 654, 207912234],,{maxSucc=63.13594684026588, minTravel=747.0},,8740151
67,,[r2, r3, r1],,[268592030, 590, 1635330637],,{maxSucc=63.135946840265866, minTravel=748.0},,8747805
67,,[r2, r3, r1],,[329278094, 370, 1268833988],,{maxSucc=63.135946840265866, minTravel=851.0},,8763038
67,,[r2, r3, r1],,[496222699, 41, 146615895],,{maxSucc=63.13594684026585, minTravel=774.0},,8768103
67,,[r2, r3, r1],,[739276136, 117, 523154764],,{maxSucc=63.135946840265866, minTravel=712.0},,8770687
67,,[r2, r3, r1],,[1445096354, 293, 1082076141],,{maxSucc=63.135946840265866, minTravel=762.0},,8775876
67,,[r2, r3, r1],,[271129678, 679, 84786658],,{maxSucc=63.135946840265866, minTravel=714.0},,8778285
67,,[r2, r3, r1],,[793409562, 649, 878445767],,{maxSucc=63.135946840265866, minTravel=729.0},,8788730
68,,[r2, r3, r1],,[1177434996, 540, 807224588],,{maxSucc=63.135946840265866, minTravel=764.0},,8791394
68,,[r2, r3, r1],,[1248179182, 626, 1016848188],,{maxSucc=63.135946840265866, minTravel=738.0},,8796850
68,,[r2, r3, r1],,[1519126172, 483, 1498005675],,{maxSucc=63.13594684026588, minTravel=673.0},,8812082
68,,[r2, r3, r1],,[639556470, 274, 176870442],,{maxSucc=63.135946840265866, minTravel=744.0},,8814619
68,,[r2, r3, r1],,[638935498, 222, 757885721],,{maxSucc=63.135946840265845, minTravel=712.0},,8817026
68,,[r2, r3, r1],,[516321082, 420, 854913386],,{maxSucc=63.135946840265866, minTravel=713.0},,8832144
68,,[r2, r3, r1],,[1282385117, 329, 1017052456],,{maxSucc=63.13594684026588, minTravel=730.0},,8839989
68,,[r2, r3, r1],,[746899409, 509, 1910133152],,{maxSucc=63.135946840265866, minTravel=718.0},,8847563
68,,[r2, r3, r1],,[1190021402, 440, 907833137],,{maxSucc=63.135946840265866, minTravel=720.0},,8865009
68,,[r2, r3, r1],,[1877912717, 182, 31096060],,{maxSucc=63.135946840265866, minTravel=741.0},,8869875
68,,[r2, r3, r1],,[1736423131, 142, 655160956],,{maxSucc=63.13594684026585, minTravel=666.0},,8872467
68,,[r2, r3, r1],,[1819426332, 48, 345526810],,{maxSucc=63.135946840265866, minTravel=794.0},,8877584
68,,[r2, r3, r1],,[1389995620, 510, 832616669],,{maxSucc=63.135946840265866, minTravel=779.0},,8882580
68,,[r2, r3, r1],,[547850490, 482, 1553933883],,{maxSucc=63.13594684026585, minTravel=736.0},,8885982
68,,[r2, r3, r1],,[253121316, 24, 758541637],,{maxSucc=63.135946840265866, minTravel=752.0},,8891339
68,,[r2, r3, r1],,[7494503, 239, 266679640],,{maxSucc=63.135946840265866, minTravel=807.0},,8893886
68,,[r2, r3, r1],,[1605716682, 427, 638999993],,{maxSucc=63.135946840265866, minTravel=631.0},,8898994
68,,[r2, r3, r1],,[433583127, 171, 1151164235],,{maxSucc=63.135946840265866, minTravel=687.0},,8901742
68,,[r2, r3, r1],,[410432897, 346, 1101957659],,{maxSucc=63.135946840265866, minTravel=748.0},,8906569
68,,[r2, r3, r1],,[379822501, 489, 315528580],,{maxSucc=63.135946840265866, minTravel=785.0},,8909105
69,,[r2, r3, r1],,[1944274850, 309, 877354458],,{maxSucc=63.135946840265866, minTravel=684.0},,8924307
69,,[r2, r3, r1],,[858546821, 712, 496806560],,{maxSucc=63.135946840265866, minTravel=748.0},,8931824
69,,[r2, r3, r1],,[227682563, 42, 1162151187],,{maxSucc=63.135946840265866, minTravel=673.0},,8939296
69,,[r2, r3, r1],,[543251339, 325, 1675416540],,{maxSucc=63.135946840265866, minTravel=791.0},,8941630
69,,[r2, r3, r1],,[411229171, 502, 284139110],,{maxSucc=63.135946840265866, minTravel=705.0},,8961679
69,,[r2, r3, r1],,[651872245, 497, 13336650],,{maxSucc=63.135946840265866, minTravel=769.0},,8971859
69,,[r2, r3, r1],,[991418668, 409, 1037398720],,{maxSucc=63.13594684026588, minTravel=735.0},,8977153
69,,[r2, r3, r1],,[1643412692, 599, 268472029],,{maxSucc=63.135946840265866, minTravel=778.0},,8980177
69,,[r2, r3, r1],,[762487159, 461, 554786347],,{maxSucc=63.135946840265866, minTravel=739.0},,8983050
69,,[r2, r3, r1],,[1546741687, 136, 1161085172],,{maxSucc=63.135946840265866, minTravel=731.0},,8985743
69,,[r2, r3, r1],,[581708182, 609, 769819513],,{maxSucc=63.135946840265866, minTravel=750.0},,8988264
69,,[r2, r3, r1],,[1221862274, 203, 89260196],,{maxSucc=63.135946840265866, minTravel=730.0},,8990879
69,,[r2, r3, r1],,[1977019213, 328, 147089812],,{maxSucc=63.135946840265866, minTravel=730.0},,8993475
69,,[r2, r3, r1],,[621628821, 316, 1155252558],,{maxSucc=63.135946840265866, minTravel=812.0},,8995968
69,,[r2, r3, r1],,[1225236846, 672, 702187794],,{maxSucc=63.135946840265866, minTravel=678.0},,9003700
69,,[r2, r3, r1],,[451004781, 143, 1457985097],,{maxSucc=63.135946840265866, minTravel=739.0},,9013864
69,,[r2, r3, r1],,[692625801, 257, 367716676],,{maxSucc=63.135946840265866, minTravel=836.0},,9021439
69,,[r2, r3, r1],,[1439670595, 235, 209706722],,{maxSucc=63.135946840265845, minTravel=723.0},,9026586
69,,[r2, r3, r1],,[1595520673, 96, 225297349],,{maxSucc=63.135946840265866, minTravel=731.0},,9029258
69,,[r2, r3, r1],,[1238237778, 120, 1579887370],,{maxSucc=63.135946840265866, minTravel=825.0},,9036853
69,,[r2, r3, r1],,[1149006874, 402, 239889608],,{maxSucc=63.135946840265866, minTravel=717.0},,9039328
69,,[r2, r3, r1],,[1426322747, 347, 872517437],,{maxSucc=63.135946840265866, minTravel=715.0},,9044696
70,,[r2, r3, r1],,[327432890, 223, 218940014],,{maxSucc=63.13594684026588, minTravel=768.0},,9049570
70,,[r2, r3, r1],,[305845316, 140, 1421087008],,{maxSucc=63.135946840265866, minTravel=772.0},,9054638
70,,[r2, r3, r1],,[402228815, 563, 1906248599],,{maxSucc=63.135946840265866, minTravel=740.0},,9061929
70,,[r2, r3, r1],,[61715165, 141, 1969070199],,{maxSucc=63.135946840265866, minTravel=784.0},,9067065
70,,[r2, r3, r1],,[379306322, 251, 1526445640],,{maxSucc=63.13594684026585, minTravel=718.0},,9072162
70,,[r2, r3, r1],,[535986317, 245, 1830970567],,{maxSucc=63.135946840265866, minTravel=783.0},,9077402
70,,[r2, r3, r1],,[1082772695, 54, 780843196],,{maxSucc=63.135946840265866, minTravel=790.0},,9079966
70,,[r2, r3, r1],,[1333591234, 395, 217654776],,{maxSucc=63.135946840265866, minTravel=680.0},,9087662
70,,[r2, r3, r1],,[1884891267, 244, 637316585],,{maxSucc=63.135946840265845, minTravel=678.0},,9092779
70,,[r2, r3, r1],,[1015649034, 540, 1245154305],,{maxSucc=63.13594684026588, minTravel=781.0},,9102538
70,,[r2, r3, r1],,[1006757882, 270, 533739180],,{maxSucc=63.13594684026585, minTravel=778.0},,9110301
70,,[r2, r3, r1],,[1070161083, 375, 366883024],,{maxSucc=63.13594684026585, minTravel=876.0},,9123185
70,,[r2, r3, r1],,[1584274141, 325, 832670675],,{maxSucc=63.13594684026588, minTravel=770.0},,9125702
70,,[r2, r3, r1],,[1524826452, 679, 1568184303],,{maxSucc=63.135946840265845, minTravel=754.0},,9143074
70,,[r2, r3, r1],,[1385990696, 443, 1773104633],,{maxSucc=63.135946840265866, minTravel=700.0},,9145603
70,,[r2, r3, r1],,[1713276021, 399, 310018158],,{maxSucc=63.135946840265866, minTravel=897.0},,9148055
70,,[r2, r3, r1],,[1798246693, 520, 1641527996],,{maxSucc=63.135946840265866, minTravel=730.0},,9152943
70,,[r2, r3, r1],,[1471966090, 212, 384198399],,{maxSucc=63.13594684026588, minTravel=809.0},,9157986
70,,[r2, r3, r1],,[766713808, 597, 1050942433],,{maxSucc=63.135946840265866, minTravel=827.0},,9165339
71,,[r2, r3, r1],,[1004597650, 262, 1059896007],,{maxSucc=63.135946840265866, minTravel=749.0},,9172836
71,,[r2, r3, r1],,[1394968661, 57, 81256137],,{maxSucc=63.135946840265866, minTravel=726.0},,9180107
71,,[r2, r3, r1],,[348934570, 362, 1297933705],,{maxSucc=63.13594684026588, minTravel=691.0},,9185210
71,,[r2, r3, r1],,[1569640542, 339, 1917550766],,{maxSucc=63.135946840265866, minTravel=711.0},,9187739
71,,[r2, r3, r1],,[244605134, 237, 1030732747],,{maxSucc=63.135946840265866, minTravel=742.0},,9192928
71,,[r2, r3, r1],,[1268168175, 538, 1900467288],,{maxSucc=63.135946840265866, minTravel=690.0},,9198122
71,,[r2, r3, r1],,[73257110, 612, 1796464497],,{maxSucc=63.13594684026585, minTravel=786.0},,9208337
71,,[r2, r3, r1],,[1047171740, 7, 1912365053],,{maxSucc=63.135946840265866, minTravel=738.0},,9210928
71,,[r2, r3, r1],,[322791185, 547, 329128393],,{maxSucc=63.135946840265866, minTravel=789.0},,9216052
71,,[r2, r3, r1],,[233676056, 48, 598002496],,{maxSucc=63.135946840265866, minTravel=710.0},,9218578
71,,[r2, r3, r1],,[1767420383, 114, 666947439],,{maxSucc=63.135946840265866, minTravel=622.0},,9221058
71,,[r2, r3, r1],,[496750568, 527, 1041405489],,{maxSucc=63.135946840265866, minTravel=718.0},,9226043
71,,[r2, r3, r1],,[344570819, 576, 1163474529],,{maxSucc=63.135946840265866, minTravel=692.0},,9231111
71,,[r2, r3, r1],,[368641854, 174, 1976560097],,{maxSucc=63.135946840265866, minTravel=706.0},,9233766
71,,[r2, r3, r1],,[19044710, 37, 1715634742],,{maxSucc=63.135946840265866, minTravel=712.0},,9243745
71,,[r2, r3, r1],,[229069739, 592, 777818404],,{maxSucc=63.135946840265866, minTravel=751.0},,9248667
71,,[r2, r3, r1],,[477891288, 178, 1133456190],,{maxSucc=63.13594684026588, minTravel=707.0},,9258992
71,,[r2, r3, r1],,[62567981, 641, 1693005156],,{maxSucc=63.135946840265866, minTravel=711.0},,9261456
71,,[r2, r3, r1],,[159545811, 644, 941901976],,{maxSucc=63.135946840265866, minTravel=799.0},,9271384
71,,[r2, r3, r1],,[1455580048, 368, 1052471920],,{maxSucc=63.13594684026588, minTravel=754.0},,9273910
71,,[r2, r3, r1],,[727474436, 501, 1398782514],,{maxSucc=63.135946840265866, minTravel=838.0},,9276303
71,,[r2, r3, r1],,[1885151550, 445, 1228397163],,{maxSucc=63.135946840265866, minTravel=583.0},,9282372
71,,[r2, r3, r1],,[215317977, 131, 1013552402],,{maxSucc=63.135946840265866, minTravel=729.0},,9285121
71,,[r2, r3, r1],,[320827603, 129, 444119424],,{maxSucc=63.13594684026585, minTravel=822.0},,9292787
71,,[r2, r3, r1],,[861712888, 319, 581063566],,{maxSucc=63.135946840265866, minTravel=711.0},,9298074
72,,[r2, r3, r1],,[1742517709, 398, 1382432838],,{maxSucc=63.135946840265866, minTravel=697.0},,9303347
72,,[r2, r3, r1],,[1890676028, 479, 1129227296],,{maxSucc=63.135946840265866, minTravel=816.0},,9305842
72,,[r2, r3, r1],,[500762101, 346, 1064135216],,{maxSucc=63.135946840265866, minTravel=709.0},,9310877
72,,[r2, r3, r1],,[1107083127, 283, 85256463],,{maxSucc=63.13594684026585, minTravel=722.0},,9316179
72,,[r2, r3, r1],,[1700756715, 631, 1413111794],,{maxSucc=63.13594684026585, minTravel=697.0},,9321201
72,,[r2, r3, r1],,[1770999271, 126, 847674415],,{maxSucc=63.135946840265866, minTravel=833.0},,9326320
72,,[r2, r3, r1],,[224391452, 138, 1891437387],,{maxSucc=63.135946840265866, minTravel=723.0},,9333902
72,,[r2, r3, r1],,[516317829, 590, 339779928],,{maxSucc=63.135946840265866, minTravel=705.0},,9346802
72,,[r2, r3, r1],,[1161009197, 237, 961128576],,{maxSucc=63.13594684026588, minTravel=757.0},,9354562
72,,[r2, r3, r1],,[618876567, 551, 446417416],,{maxSucc=63.135946840265866, minTravel=770.0},,9364871
72,,[r2, r3, r1],,[1888049566, 709, 1770189304],,{maxSucc=63.135946840265866, minTravel=826.0},,9367342
72,,[r2, r3, r1],,[203682676, 83, 143845347],,{maxSucc=63.135946840265866, minTravel=785.0},,9372311
72,,[r2, r3, r1],,[1407248228, 8, 204750797],,{maxSucc=63.135946840265866, minTravel=809.0},,9379475
72,,[r2, r3, r1],,[1193430805, 122, 465265676],,{maxSucc=63.135946840265866, minTravel=739.0},,9384682
72,,[r2, r3, r1],,[1169584162, 402, 102342611],,{maxSucc=63.135946840265866, minTravel=788.0},,9389507
72,,[r2, r3, r1],,[158097990, 331, 734591645],,{maxSucc=63.13594684026585, minTravel=768.0},,9394493
72,,[r2, r3, r1],,[1147963486, 667, 273908530],,{maxSucc=63.135946840265866, minTravel=753.0},,9399457
72,,[r2, r3, r1],,[219713965, 181, 978026452],,{maxSucc=63.135946840265866, minTravel=672.0},,9401943
72,,[r2, r3, r1],,[1147891390, 161, 153688571],,{maxSucc=63.135946840265866, minTravel=786.0},,9404534
72,,[r2, r3, r1],,[165673745, 448, 1022354882],,{maxSucc=63.135946840265866, minTravel=747.0},,9407095
72,,[r2, r3, r1],,[1859727478, 634, 1315598512],,{maxSucc=63.13594684026585, minTravel=816.0},,9409602
72,,[r2, r3, r1],,[365975064, 216, 1155133243],,{maxSucc=63.135946840265866, minTravel=717.0},,9417462
72,,[r2, r3, r1],,[660024329, 590, 764800977],,{maxSucc=63.13594684026588, minTravel=748.0},,9419995
72,,[r2, r3, r1],,[1819032289, 439, 1039948389],,{maxSucc=63.135946840265866, minTravel=796.0},,9422453
72,,[r2, r3, r1],,[2554460, 119, 90794226],,{maxSucc=63.135946840265866, minTravel=735.0},,9424977
73,,[r2, r3, r1],,[1617735930, 152, 200549323],,{maxSucc=63.135946840265866, minTravel=782.0},,9430087
73,,[r2, r3, r1],,[1419419959, 510, 1453761534],,{maxSucc=63.135946840265866, minTravel=816.0},,9432547
73,,[r2, r3, r1],,[1682160964, 176, 1444695851],,{maxSucc=63.135946840265866, minTravel=744.0},,9435211
73,,[r2, r3, r1],,[424124650, 545, 175171998],,{maxSucc=63.13594684026585, minTravel=745.0},,9445458
73,,[r2, r3, r1],,[1202474803, 205, 1821616099],,{maxSucc=63.135946840265866, minTravel=778.0},,9453050
73,,[r2, r3, r1],,[618517292, 342, 1436299003],,{maxSucc=63.135946840265866, minTravel=647.0},,9455575
73,,[r2, r3, r1],,[1379470636, 355, 1438344990],,{maxSucc=63.135946840265866, minTravel=658.0},,9458267
73,,[r2, r3, r1],,[906357110, 201, 1243385689],,{maxSucc=63.135946840265866, minTravel=792.0},,9460811
73,,[r2, r3, r1],,[863473362, 619, 760119323],,{maxSucc=63.135946840265866, minTravel=771.0},,9465950
73,,[r2, r3, r1],,[609536089, 66, 1526833223],,{maxSucc=63.13594684026588, minTravel=704.0},,9468556
73,,[r2, r3, r1],,[132005998, 121, 962592677],,{maxSucc=63.135946840265866, minTravel=747.0},,9473679
73,,[r2, r3, r1],,[793459333, 387, 1692634753],,{maxSucc=63.135946840265866, minTravel=729.0},,9478667
73,,[r2, r3, r1],,[1723327498, 540, 1602259975],,{maxSucc=63.135946840265866, minTravel=744.0},,9483689
73,,[r2, r3, r1],,[168232718, 515, 1617982854],,{maxSucc=63.135946840265866, minTravel=733.0},,9486172
73,,[r2, r3, r1],,[377199911, 231, 408936375],,{maxSucc=63.135946840265866, minTravel=789.0},,9493446
73,,[r2, r3, r1],,[1633396863, 103, 1454423929],,{maxSucc=63.135946840265866, minTravel=806.0},,9496058
73,,[r2, r3, r1],,[1397109688, 718, 1317823331],,{maxSucc=63.13594684026585, minTravel=769.0},,9498617
73,,[r2, r3, r1],,[1525487131, 136, 1828320988],,{maxSucc=63.135946840265866, minTravel=690.0},,9501220
